Year,NOC,Athletes,Bronze,Gold,Silver,Total_Medals,Efficiency (%),Sport,Female_Participants,Male_Participants
1936,LAT,55,1.0,0.0,1.0,2.0,3.6363636363636362,Shooting,0,3
1936,LAT,55,1.0,0.0,1.0,2.0,3.6363636363636362,Speed Skating,0,9
1936,LAT,55,1.0,0.0,1.0,2.0,3.6363636363636362,Wrestling,0,3
1936,LIE,10,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,0,2
1936,LIE,10,0.0,0.0,0.0,0.0,0.0,Athletics,0,4
1936,LIE,10,0.0,0.0,0.0,0.0,0.0,Bobsleigh,0,2
1936,LIE,10,0.0,0.0,0.0,0.0,0.0,Cycling,0,1
1936,LIE,10,0.0,0.0,0.0,0.0,0.0,Shooting,0,3
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Alpine Skiing,0,1
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Art Competitions,1,20
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Athletics,0,10
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Bobsleigh,0,4
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Boxing,0,5
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Canoeing,0,4
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Cycling,0,8
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Football,0,11
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Gymnastics,0,62
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Swimming,0,5
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Weightlifting,0,2
1936,LUX,53,0.0,0.0,0.0,0.0,0.0,Wrestling,0,1
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Athletics,0,3
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Basketball,0,11
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Boxing,0,4
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Diving,0,1
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Fencing,0,2
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Modern Pentathlon,0,2
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Polo,0,4
1936,MEX,32,16.0,0.0,0.0,16.0,50.0,Shooting,0,5
1936,MLT,11,0.0,0.0,0.0,0.0,0.0,Athletics,0,2
1936,MLT,11,0.0,0.0,0.0,0.0,0.0,Water Polo,0,9
1936,MON,8,0.0,0.0,0.0,0.0,0.0,Art Competitions,0,2
1936,MON,8,0.0,0.0,0.0,0.0,0.0,Shooting,0,9
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Alpine Skiing,1,0
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Art Competitions,2,54
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Athletics,13,17
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Bobsleigh,0,2
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Boxing,0,8
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Canoeing,0,9
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Cycling,0,16
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Diving,0,1
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Equestrianism,0,18
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Fencing,1,16
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Hockey,0,12
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Modern Pentathlon,0,3
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Rowing,0,15
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Sailing,0,8
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Shooting,0,4
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Speed Skating,0,16
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Swimming,16,5
1936,NED,173,21.0,9.0,7.0,37.0,21.38728323699422,Water Polo,0,9
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Alpine Skiing,3,4
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Athletics,0,12
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Boxing,0,6
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Canoeing,0,1
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Cross Country Skiing,0,12
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Cycling,0,2
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Diving,3,1
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Equestrianism,0,13
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Fencing,0,9
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Figure Skating,3,1
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Football,0,14
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Nordic Combined,0,4
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Rowing,0,1
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Sailing,0,14
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Shooting,0,5
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Ski Jumping,0,4
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Speed Skating,0,16
1936,NOR,100,18.0,8.0,20.0,46.0,46.0,Wrestling,0,3
1936,NZL,7,0.0,1.0,0.0,1.0,14.285714285714285,Athletics,0,3
1936,NZL,7,0.0,1.0,0.0,1.0,14.285714285714285,Boxing,0,3
1936,NZL,7,0.0,1.0,0.0,1.0,14.285714285714285,Cycling,0,3
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Athletics,0,10
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Basketball,0,9
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Cycling,0,9
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Diving,0,1
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Football,0,12
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Modern Pentathlon,0,1
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Shooting,0,1
1936,PER,40,0.0,0.0,0.0,0.0,0.0,Swimming,0,3
1936,PHI,28,1.0,0.0,0.0,1.0,3.571428571428571,Athletics,0,9
1936,PHI,28,1.0,0.0,0.0,1.0,3.571428571428571,Basketball,0,9
1936,PHI,28,1.0,0.0,0.0,1.0,3.571428571428571,Boxing,0,5
1936,PHI,28,1.0,0.0,0.0,1.0,3.571428571428571,Shooting,0,6
1936,PHI,28,1.0,0.0,0.0,1.0,3.571428571428571,Swimming,0,10
1936,PHI,28,1.0,0.0,0.0,1.0,3.571428571428571,Wrestling,0,1
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Alpine Skiing,0,3
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Art Competitions,8,34
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Athletics,3,18
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Basketball,0,10
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Boxing,0,7
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Canoeing,0,2
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Cross Country Skiing,0,9
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Cycling,0,8
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Equestrianism,0,12
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Fencing,0,17
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Football,0,17
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Gymnastics,8,0
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Ice Hockey,0,11
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Nordic Combined,0,4
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Rowing,0,13
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Sailing,0,7
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Shooting,0,6
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Ski Jumping,0,3
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Speed Skating,0,2
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Swimming,0,4
1936,POL,164,6.0,0.0,6.0,12.0,7.317073170731707,Wrestling,0,3
1936,POR,19,3.0,0.0,0.0,3.0,15.789473684210526,Athletics,0,2
1936,POR,19,3.0,0.0,0.0,3.0,15.789473684210526,Equestrianism,0,6
1936,POR,19,3.0,0.0,0.0,3.0,15.789473684210526,Fencing,0,8
1936,POR,19,3.0,0.0,0.0,3.0,15.789473684210526,Sailing,0,3
1936,POR,19,3.0,0.0,0.0,3.0,15.789473684210526,Shooting,0,7
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Alpine Skiing,0,4
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Art Competitions,0,1
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Athletics,0,5
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Bobsleigh,0,8
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Boxing,0,4
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Cross Country Skiing,0,6
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Equestrianism,0,8
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Fencing,2,10
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Figure Skating,1,2
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Gymnastics,0,64
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Handball,0,15
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Shooting,0,4
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Ski Jumping,0,1
1936,ROU,68,0.0,0.0,1.0,1.0,1.4705882352941175,Wrestling,0,5
1936,RSA,32,0.0,0.0,1.0,1.0,3.125,Art Competitions,12,3
1936,RSA,32,0.0,0.0,1.0,1.0,3.125,Athletics,0,26
1936,RSA,32,0.0,0.0,1.0,1.0,3.125,Boxing,0,6
1936,RSA,32,0.0,0.0,1.0,1.0,3.125,Cycling,0,4
1936,RSA,32,0.0,0.0,1.0,1.0,3.125,Rowing,0,1
1936,RSA,32,0.0,0.0,1.0,1.0,3.125,Wrestling,0,2
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Aeronautics,0,1
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Alpine Skiing,2,0
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Alpinism,1,1
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Art Competitions,0,58
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Athletics,0,24
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Basketball,0,8
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Bobsleigh,0,12
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Boxing,0,8
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Canoeing,0,9
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Cross Country Skiing,0,4
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Cycling,0,16
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Diving,1,2
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Equestrianism,0,13
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Fencing,3,24
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Figure Skating,2,1
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Gymnastics,0,64
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Handball,0,17
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Hockey,0,13
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Ice Hockey,0,12
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Modern Pentathlon,0,3
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Nordic Combined,0,3
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Rowing,0,26
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Sailing,0,6
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Ski Jumping,0,3
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Swimming,1,3
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Water Polo,0,8
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Weightlifting,0,5
1936,SUI,224,24.0,9.0,29.0,62.0,27.67857142857143,Wrestling,0,13
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Alpine Skiing,0,1
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Art Competitions,7,40
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Athletics,1,43
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Boxing,0,4
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Canoeing,0,9
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Cross Country Skiing,0,12
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Cycling,0,9
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Diving,2,1
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Equestrianism,0,18
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Fencing,2,20
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Figure Skating,1,0
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Football,0,11
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Ice Hockey,0,13
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Modern Pentathlon,0,3
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Nordic Combined,0,3
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Rowing,0,5
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Sailing,1,14
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Shooting,0,9
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Ski Jumping,0,4
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Speed Skating,0,4
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Swimming,1,5
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Water Polo,0,10
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Weightlifting,0,2
1936,SWE,202,23.0,9.0,13.0,45.0,22.277227722772277,Wrestling,0,14
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Alpine Skiing,3,4
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Art Competitions,3,32
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Athletics,1,35
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Basketball,0,12
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Bobsleigh,0,12
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Boxing,0,8
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Canoeing,0,14
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Cross Country Skiing,0,12
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Cycling,0,8
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Diving,0,5
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Equestrianism,0,18
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Fencing,2,25
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Figure Skating,2,1
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Gymnastics,8,64
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Ice Hockey,0,13
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Nordic Combined,0,4
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Rowing,0,17
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Sailing,0,2
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Shooting,0,8
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Ski Jumping,0,4
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Speed Skating,0,6
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Swimming,3,1
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Water Polo,0,7
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Weightlifting,0,6
1936,TCH,234,1.0,5.0,12.0,18.0,7.6923076923076925,Wrestling,0,14
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Alpine Skiing,0,4
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Basketball,0,8
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Cross Country Skiing,0,6
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Cycling,0,8
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Equestrianism,0,8
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Fencing,2,8
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Football,0,11
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Sailing,0,3
1936,TUR,54,1.0,1.0,0.0,2.0,3.7037037037037033,Wrestling,0,14
1936,URU,37,0.0,0.0,0.0,0.0,0.0,Basketball,0,9
1936,URU,37,0.0,0.0,0.0,0.0,0.0,Boxing,0,7
1936,URU,37,0.0,0.0,0.0,0.0,0.0,Fencing,0,8
1936,URU,37,0.0,0.0,0.0,0.0,0.0,Rowing,0,8
1936,URU,37,0.0,0.0,0.0,0.0,0.0,Sailing,0,1
1936,URU,37,0.0,0.0,0.0,0.0,0.0,Water Polo,0,7
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Alpine Skiing,4,4
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Art Competitions,6,58
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Athletics,19,71
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Basketball,0,14
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Bobsleigh,0,12
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Boxing,0,8
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Canoeing,0,14
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Cross Country Skiing,0,12
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Cycling,0,16
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Diving,6,6
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Equestrianism,0,18
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Fencing,3,27
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Figure Skating,6,5
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Football,0,11
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Gymnastics,8,64
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Handball,0,13
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Hockey,0,14
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Ice Hockey,0,11
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Modern Pentathlon,0,3
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Nordic Combined,0,4
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Rowing,0,26
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Sailing,1,13
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Shooting,0,6
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Ski Jumping,0,4
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Speed Skating,0,12
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Swimming,15,21
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Water Polo,0,9
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Weightlifting,0,10
1936,USA,414,30.0,53.0,29.0,112.0,27.053140096618357,Wrestling,0,7
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Alpine Skiing,0,4
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Art Competitions,0,3
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Athletics,5,18
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Canoeing,0,4
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Cross Country Skiing,0,12
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Cycling,0,8
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Diving,0,2
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Fencing,2,19
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Gymnastics,8,64
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Nordic Combined,0,4
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Rowing,0,20
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Sailing,0,1
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Shooting,0,1
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Ski Jumping,0,4
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Swimming,0,6
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Water Polo,0,7
1936,YUG,110,0.0,0.0,1.0,1.0,0.9090909090909091,Wrestling,0,5
1948,AFG,25,0.0,0.0,0.0,0.0,0.0,Football,0,11
1948,AFG,25,0.0,0.0,0.0,0.0,0.0,Hockey,0,14
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Alpine Skiing,0,14
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Athletics,5,33
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Basketball,0,14
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Bobsleigh,0,6
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Boxing,0,8
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Cycling,0,16
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Equestrianism,0,18
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Fencing,3,25
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Gymnastics,0,55
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Hockey,0,12
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Modern Pentathlon,0,3
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Rowing,0,26
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Sailing,0,13
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Shooting,0,12
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Swimming,12,17
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Water Polo,0,7
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Weightlifting,0,8
1948,ARG,208,1.0,3.0,7.0,11.0,5.288461538461538,Wrestling,0,8
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Athletics,13,21
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Boxing,0,7
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Cycling,0,14
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Diving,0,1
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Rowing,0,8
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Sailing,0,3
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Shooting,0,6
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Swimming,5,9
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Water Polo,0,10
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Weightlifting,0,2
1948,AUS,75,5.0,2.0,9.0,16.0,21.333333333333336,Wrestling,0,4
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Alpine Skiing,14,15
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Art Competitions,6,39
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Athletics,20,4
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Boxing,0,5
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Canoeing,1,10
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Cross Country Skiing,0,13
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Cycling,0,16
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Diving,4,4
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Equestrianism,0,2
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Fencing,3,7
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Figure Skating,6,5
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Football,0,11
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Gymnastics,8,59
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Hockey,0,12
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Ice Hockey,0,15
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Nordic Combined,0,4
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Rowing,0,7
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Sailing,0,4
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Shooting,0,3
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Skeleton,0,1
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Ski Jumping,0,4
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Speed Skating,0,7
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Swimming,0,2
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Weightlifting,0,6
1948,AUT,201,8.0,3.0,5.0,16.0,7.960199004975125,Wrestling,0,6
1948,BEL,163,8.0,7.0,6.0,21.0,12.883435582822086,Alpine Skiing,0,4
1948,BEL,163,8.0,7.0,6.0,21.0,12.883435582822086,Art Competitions,1,6
1948,BEL,163,8.0,7.0,6.0,21.0,12.883435582822086,Athletics,3,23
1948,BEL,163,8.0,7.0,6.0,21.0,12.883435582822086,Basketball,0,14
1948,BEL,163,8.0,7.0,6.0,21.0,12.883435582822086,Bobsleigh,0,8
